"자전거번호","대여일시","대여 대여소번호","대여 대여소명","대여거치대","반납일시","반납대여소번호","반납대여소명","반납거치대","이용시간(분)","이용거리(M)","생년","성별","이용자종류","대여대여소ID","반납대여소ID","자전거구분"
"SPB-66524","2025-12-01 06:36:36","03129","DMC래미안e편한세상203동옆","0","2025-12-01 06:43:10","00179","가좌역 4번출구 앞","0","6","854.47","1993","M","내국인","ST-2214","ST-232","일반자전거"
"SPB-48788","2025-12-01 06:40:16","02608","송파구청","0","2025-12-01 06:43:11","01210","롯데월드타워(잠실역2번출구 쪽)","0","2","470.00","1999","F","내국인","ST-1681","ST-891","일반자전거"
"SPB-64666","2025-12-01 06:35:42","02708","강서한강자이타워 앞","0","2025-12-01 06:43:12","02721","등촌1-10단지 교차로","0","7","1056.28","2002","M","내국인","ST-2024","ST-2037","일반자전거"
"SPB-57591","2025-12-01 06:35:50","02518","서초동 현대아파트 앞","0","2025-12-01 06:43:14","04349","삼성화재서초타워","0","7","872.38",\N,\N,\N,"ST-1903","ST-3361","일반자전거"
"SPB-60181","2025-12-01 06:38:15","02622","올림픽공원역 3번출구","0","2025-12-01 06:43:15","05781","올림픽공원 수영장","0","5","840.00",\N,\N,\N,"ST-1720","ST-3300","일반자전거"
"SPB-66843","2025-12-01 06:38:14","04571","문래동롯데캐슬아파트","0","2025-12-01 06:43:18","00236","문래동자이아파트 앞","0","5","970.00","1985",\N,"내국인","ST-2820","ST-285","일반자전거"
"SPB-74110","2025-12-01 06:22:50","01515","송천동 주민센터","0","2025-12-01 06:43:20","01715","서울특별시교육청도봉도서관","0","20","4237.21",\N,\N,\N,"ST-648","ST-1131","일반자전거"
"SPB-74867","2025-12-01 06:32:12","01050","둔촌역 3번 출입구","0","2025-12-01 06:43:21","05781","올림픽공원 수영장","0","11","1831.24",\N,\N,\N,"ST-1420","ST-3300","일반자전거"
"SPB-48813","2025-12-01 06:27:15","01182","KBS 스포츠월드","0","2025-12-01 06:43:21","03767","대원빌딩","0","16","1550.00","1996",\N,"내국인","ST-1519","ST-2481","일반자전거"
"SPB-59111","2025-12-01 06:42:01","00207","여의나루역 1번출구 앞","0","2025-12-01 06:43:22","05870","LG트윈타워 앞","0","1","0.00",\N,\N,\N,"ST-73","ST-3239","일반자전거"
"SPB-42640","2025-12-01 06:33:59","02619","석촌고분역 4번출구","0","2025-12-01 06:43:25","01206","9호선종합운동장역 9번출구","0","9","2087.57","1973","M","내국인","ST-1729","ST-540","일반자전거"
"SPB-64174","2025-12-01 06:35:09","04531","목동아파트 613동 앞","0","2025-12-01 06:43:27","00280","양평동6차현대아파트 앞","0","8","1186.33","1976","M","내국인","ST-2844","ST-1539","일반자전거"
"SPB-45852","2025-12-01 06:40:37","04080","창동주공19단지앞","0","2025-12-01 06:43:28","01674","서울북부고용센터앞","0","2","0.00",\N,\N,\N,"ST-2967","ST-1291","일반자전거"
"SPB-38452","2025-12-01 06:37:47","01059","래미안 강동팰리스(102동)","0","2025-12-01 06:43:28","01022","길동 사거리(초소앞)","0","5","740.64","1970","M","내국인","ST-1626","ST-505","일반자전거"
"SPB-48268","2025-12-01 06:35:08","00819","선린인터넷 고등학교","0","2025-12-01 06:43:30","00846","용산중학교","0","8","1240.00","1976","M","내국인","ST-438","ST-1721","일반자전거"
"SPB-47706","2025-12-01 06:03:13","02119","중앙동 동진빌딩","0","2025-12-01 06:43:32","00236","문래동자이아파트 앞","0","40","9303.90","1973",\N,"내국인","ST-884","ST-285","일반자전거"
"SPB-42292","2025-12-01 06:41:05","01221","삼전역 4번출구","0","2025-12-01 06:43:32","04874","탄천1교 하부보도","0","2","253.13",\N,\N,\N,"ST-933","ST-2916","일반자전거"
"SPB-53691","2025-12-01 06:38:31","01157","강서구청","0","2025-12-01 06:43:33","01157","강서구청","0","5","669.99","1972",\N,"내국인","ST-1069","ST-1069","일반자전거"
"SPB-47338","2025-12-01 06:36:45","02728","마곡나루역 3번 출구","0","2025-12-01 06:43:35","03801","이랜드글로벌R&D센터","0","6","1022.59",\N,\N,\N,"ST-2045","ST-2790","일반자전거"
"SPB-47426","2025-12-01 06:40:37","03780","등촌서광아파트","0","2025-12-01 06:43:35","05082","가양역 7번출구","0","2","141.90",\N,"M","내국인","ST-2487","ST-3094","일반자전거"
"SPB-71446","2025-12-01 06:19:39","00745","강서초등학교","0","2025-12-01 06:43:40","02737","까치산역 3번 출구","0","24","1600.54",\N,\N,\N,"ST-1016","ST-2054","일반자전거"
"SPB-45119","2025-12-01 06:40:13","03969","독산역 롯데캐슬 104동 앞","0","2025-12-01 06:43:40","01846","롯데캐슬골드파크1차 동문","0","3","448.44","1985","M","내국인","ST-2895","ST-1147","일반자전거"
"SPB-50607","2025-12-01 06:34:21","02718","마곡수명산파크1단지","0","2025-12-01 06:43:40","02728","마곡나루역 3번 출구","0","9","1362.77","1971","M","내국인","ST-2034","ST-2045","일반자전거"
"SPB-51051","2025-12-01 06:08:55","04703","쌍용아파트2단지 정문","0","2025-12-01 06:43:41","00331","을지로2가 사거리 북측","0","34","4239.74","1986","M","내국인","ST-2511","ST-147","일반자전거"
"SPB-61618","2025-12-01 06:33:56","02530","삼호3차아파트 앞","0","2025-12-01 06:43:43","02221","방일초교 마을버스 정류장","0","9","1520.00","2003","F","내국인","ST-1915","ST-752","일반자전거"
"SPB-65427","2025-12-01 06:41:35","03410","종로3가역 8번출구","0","2025-12-01 06:43:44","04713","현대 뜨레비앙 아파트 앞","0","2","283.77",\N,\N,\N,"ST-1807","ST-2623","일반자전거"
"SPB-57053","2025-12-01 06:37:38","00370","시청역(2호선) 9번출구 뒤","0","2025-12-01 06:43:44","00458","광화문역 5번출구","0","6","900.00",\N,\N,\N,"ST-185","ST-1611","일반자전거"
"SPB-71721","2025-12-01 06:24:33","01204","거여역 3번출구","0","2025-12-01 06:43:45","01243","문정 법조단지7","0","19","2728.36",\N,\N,\N,"ST-930","ST-903","일반자전거"
"SPB-56277","2025-12-01 06:39:08","00228","선유도역 3번출구 앞","0","2025-12-01 06:43:49","00267","삼성화재 사옥 옆","0","4","438.56","1990","M","내국인","ST-278","ST-421","일반자전거"
"SPB-60293","2025-12-01 06:29:48","00431","청계천 영도교","0","2025-12-01 06:43:51","04798","황학동롯데캐슬","0","14","780.00","1997",\N,"내국인","ST-1440","ST-2903","일반자전거"
"SPB-72573","2025-12-01 06:36:34","01956","동아1차APT105동 버스정류장(신도림중학교 방면)","0","2025-12-01 06:43:52","02824","미래사랑어린이공원 앞","0","7","800.80","1972","M","내국인","ST-1218","ST-1964","일반자전거"
"SPB-58907","2025-12-01 06:37:53","01697","상계주공2단지 219동","0","2025-12-01 06:43:53","01716","창동역 1번출구 건너편","0","6","970.00",\N,\N,\N,"ST-2063","ST-1132","일반자전거"
"SPB-64201","2025-12-01 06:37:53","00793","목동5단지아파트 534동","0","2025-12-01 06:43:54","00765","오목교역 3번출구","0","6","745.56","1970",\N,"내국인","ST-2039","ST-1731","일반자전거"
"SPB-59584","2025-12-01 06:39:32","01167","마곡수명산파크3단지 교차로","0","2025-12-01 06:43:55","01152","마곡역교차로","0","4","820.00","1993","F","내국인","ST-1352","ST-1064","일반자전거"
"SPB-59894","2025-12-01 06:19:07","00263","근로자회관 사거리","0","2025-12-01 06:43:55","00228","선유도역 3번출구 앞","0","24","3690.00","1964","M","내국인","ST-417","ST-278","일반자전거"
"SPB-68517","2025-12-01 06:34:35","01912","한신휴아파트 앞","0","2025-12-01 06:43:56","03919","구로역·NC신구로점 버스정류장(구로역 방면)","0","9","1716.71","1998","","내국인","ST-669","ST-3013","일반자전거"
"SPB-31119","2025-12-01 06:34:28","03537","아차산 휴먼시아 아파트 옆","0","2025-12-01 06:43:57","00542","강변역 4번출구 뒤","0","9","1193.13","1977",\N,"내국인","ST-1664","ST-254","일반자전거"
"SPB-51139","2025-12-01 06:40:21","03796","송정역 3번출구 앞","0","2025-12-01 06:43:57","02733","마곡13단지 정문 앞","0","3","593.15","1969","M","내국인","ST-2555","ST-2050","일반자전거"
"SPB-56215","2025-12-01 06:36:59","01985","구로도서관","0","2025-12-01 06:44:01","03904","테크노마트 앞","0","7","1120.00","1996",\N,"내국인","ST-1275","ST-2464","일반자전거"
"SPB-55803","2025-12-01 06:41:43","01167","마곡수명산파크3단지 교차로","0","2025-12-01 06:44:01","01152","마곡역교차로","0","2","0.00","2003","M","내국인","ST-1352","ST-1064","일반자전거"
"SPB-61341","2025-12-01 06:37:00","00673","안암골벽산아파트(후문)","0","2025-12-01 06:44:03","01363","보문4교 인근","0","7","1108.23","1997","M","내국인","ST-2273","ST-1455","일반자전거"
"SPB-59073","2025-12-01 06:41:30","04329","SC제일은행 양재동지점 앞","0","2025-12-01 06:44:05","02243","서울가정법원","0","2","594.53",\N,\N,\N,"ST-2962","ST-768","일반자전거"
"SPB-51042","2025-12-01 06:41:16","00263","근로자회관 사거리","0","2025-12-01 06:44:06","04571","문래동롯데캐슬아파트","0","2","0.00","2004",\N,"내국인","ST-417","ST-2820","일반자전거"
"SPB-53245","2025-12-01 06:40:10","03214","영등포 푸르지오 아파트 A","0","2025-12-01 06:44:07","03219","영등포역 1번출구","0","3","667.95","1981","","내국인","ST-1985","ST-1990","일반자전거"
"SPB-74426","2025-12-01 06:40:19","04715","돈의문 박물관 마을","0","2025-12-01 06:44:07","00461","서울경찰청","0","3","637.88","1981","M","내국인","ST-2923","ST-1619","일반자전거"
"SPB-33858","2025-12-01 06:32:12","01106","신방화사거리","0","2025-12-01 06:44:12","03776","김포공항사거리","0","12","1874.86","1982","F","내국인","ST-824","ST-2484","일반자전거"
"SPB-66803","2025-12-01 06:40:00","00191","서우빌딩","0","2025-12-01 06:44:14","00915","증산역 4번출구","0","4","780.00","1974","M","내국인","ST-347","ST-463","일반자전거"
"SPB-72561","2025-12-01 06:36:06","00548","자양나들목","0","2025-12-01 06:44:16","00514","성수사거리 버스정류장 앞","0","8","1762.55","1994","M","내국인","ST-258","ST-112","일반자전거"
"SPB-42056","2025-12-01 06:37:53","03516","구의아리수정수센터앞","0","2025-12-01 06:44:17","00542","강변역 4번출구 뒤","0","6","1029.26","1964","M","내국인","ST-1271","ST-254","일반자전거"
"SPB-41339","2025-12-01 06:37:56","00283","아크로타워 스퀘어(영등포시장)","0","2025-12-01 06:44:23","05858","영등포역5번출구","0","6","652.59","1970","M","내국인","ST-1649","ST-3142","일반자전거"
"SPB-59653","2025-12-01 06:40:29","00309","광화문역 6번출구 옆 B","0","2025-12-01 06:44:23","04796","서울시청","0","3","661.07","1976","M","내국인","ST-125","ST-2693","일반자전거"
"SPB-51518","2025-12-01 06:37:21","04559","신길역 2번출구","0","2025-12-01 06:44:24","00270","증권거래소후문교차로","0","7","756.93",\N,"M","내국인","ST-2810","ST-424","일반자전거"
"SPB-68385","2025-12-01 06:39:38","00207","여의나루역 1번출구 앞","0","2025-12-01 06:44:24","05893","한국산업은행","0","4","1155.03","1971","M","내국인","ST-73","ST-3397","일반자전거"
"SPB-71814","2025-12-01 06:30:49","02652","송파 레미니스1단지 102동 앞","0","2025-12-01 06:44:25","01210","롯데월드타워(잠실역2번출구 쪽)","0","13","3311.54","1994","M","내국인","ST-1873","ST-891","일반자전거"
"SPB-32142","2025-12-01 06:41:04","01120","대림경동아파트앞","0","2025-12-01 06:44:28","05080","가양역 1번출구","0","3","381.11","1987","M","내국인","ST-518","ST-3084","일반자전거"
"SPB-60090","2025-12-01 06:39:32","04791","명동역9번 출구","0","2025-12-01 06:44:29","00331","을지로2가 사거리 북측","0","4","942.20","1998",\N,"내국인","ST-2527","ST-147","일반자전거"
"SPB-34568","2025-12-01 06:41:20","05052","마곡역 7번출구","0","2025-12-01 06:44:31","02733","마곡13단지 정문 앞","0","3","413.23",\N,\N,\N,"ST-2871","ST-2050","일반자전거"
"SPB-50084","2025-12-01 06:38:27","00520","상왕십리역 4번 출구 앞","0","2025-12-01 06:44:32","00383","신당역 12번 출구 뒤","0","6","1550.69",\N,\N,\N,"ST-236","ST-198","일반자전거"
"SPB-73759","2025-12-01 06:26:31","03794","안양천합수부(현대3차아파트)","0","2025-12-01 06:44:33","00297","국회3문","0","18","4562.71","1970","M","내국인","ST-2553","ST-1969","일반자전거"
"SPB-54798","2025-12-01 06:39:44","01018","둔촌 주공 GS 맞은편","0","2025-12-01 06:44:34","01019","다성이즈빌아파트(호원대 대각선 맞은편)","0","4","757.09","1992",\N,"내국인","ST-830","ST-502","일반자전거"
"SPB-57291","2025-12-01 06:31:01","01941","오류동역 2번출구","0","2025-12-01 06:44:34","03922","서울남부교정시설 앞","0","13","2461.69","1994",\N,"내국인","ST-871","ST-3067","일반자전거"
"SPB-46100","2025-12-01 06:29:33","00165","중앙근린공원","0","2025-12-01 06:44:35","00412","DMC산학협력연구센터 앞","0","15","2678.86",\N,\N,"내국인","ST-222","ST-91","일반자전거"
"SPB-36849","2025-12-01 06:41:45","05865","더리브오피스텔 앞","0","2025-12-01 06:44:36","05858","영등포역5번출구","0","2","438.64","1994","M","내국인","ST-3204","ST-3142","일반자전거"
"SPB-49280","2025-12-01 06:26:32","02196","봉천역 3번출구","0","2025-12-01 06:44:36","02056","동작구민 체육센터","0","18","2727.74",\N,\N,\N,"ST-2380","ST-733","일반자전거"
"SPB-50008","2025-12-01 06:30:05","03521","현대홈타운 뒷길","0","2025-12-01 06:44:37","03534","건대입구역 5번출구 뒤","0","14","2602.92","1979",\N,"내국인","ST-1379","ST-1661","일반자전거"
"SPB-69151","2025-12-01 06:42:37","03780","등촌서광아파트","0","2025-12-01 06:44:41","05082","가양역 7번출구","0","2","141.90","1993","M","내국인","ST-2487","ST-3094","일반자전거"
"SPB-56583","2025-12-01 06:40:08","04802","새우개마을","0","2025-12-01 06:44:45","01438","홈플러스 신내점 앞","0","4","599.39","1983","M","내국인","ST-2628","ST-596","일반자전거"
"SPB-52660","2025-12-01 06:39:13","01455","상봉역 2번 출구","0","2025-12-01 06:44:45","04820","망우역 2번 출구","0","5","655.57","1989","M","내국인","ST-1375","ST-2860","일반자전거"
"SPB-73564","2025-12-01 06:40:31","00194","증산교 앞","0","2025-12-01 06:44:46","00169","북가좌 삼거리","0","4","208.40","1992","M","내국인","ST-350","ST-226","일반자전거"
"SPB-64419","2025-12-01 06:36:54","03680","강동역3번출구","0","2025-12-01 06:44:46","05781","올림픽공원 수영장","0","7","1541.22","1975","M","내국인","ST-2748","ST-3300","일반자전거"
"SPB-30978","2025-12-01 06:41:28","01804","독산역 2번출구 자전거주차장","0","2025-12-01 06:44:47","01809","LG전자 별관동(호서대 벤처타워 맞은편)","0","3","532.37",\N,"F","내국인","ST-619","ST-623","일반자전거"
"SPB-59070","2025-12-01 06:41:12","01804","독산역 2번출구 자전거주차장","0","2025-12-01 06:44:47","01809","LG전자 별관동(호서대 벤처타워 맞은편)","0","3","720.00",\N,\N,\N,"ST-619","ST-623","일반자전거"
"SPB-52335","2025-12-01 06:39:57","00971","역촌 센트레빌 아파트","0","2025-12-01 06:44:48","00996","응암역2번출구 국민은행 앞","0","4","850.24","1981","M","내국인","ST-1674","ST-2264","일반자전거"
"SPB-73037","2025-12-01 06:22:54","04026","상계주공1단지아파트","0","2025-12-01 06:44:49","01569","수유역2번출구","0","21","3472.98","1974","M","내국인","ST-2716","ST-2137","일반자전거"
"SPB-63580","2025-12-01 06:34:06","01184","마곡13단지","0","2025-12-01 06:44:49","02729","넥센 유니버시티 앞","0","10","2045.90",\N,\N,\N,"ST-1645","ST-2046","일반자전거"
"SPB-30138","2025-12-01 06:41:15","01804","독산역 2번출구 자전거주차장","0","2025-12-01 06:44:49","01809","LG전자 별관동(호서대 벤처타워 맞은편)","0","3","594.57",\N,\N,\N,"ST-619","ST-623","일반자전거"
"SPB-47415","2025-12-01 06:36:40","01110","공항중학교앞","0","2025-12-01 06:44:52","01112","마곡엠밸리4단지 정문","0","8","798.25",\N,"M","내국인","ST-828","ST-513","일반자전거"
"SPB-71525","2025-12-01 06:41:14","01136","등촌2파출소","0","2025-12-01 06:44:53","01132","등촌역 7번출구","0","3","797.49","1971","M","내국인","ST-531","ST-528","일반자전거"
"SPB-57378","2025-12-01 06:19:03","00237","보라매 두산위브 건너편","0","2025-12-01 06:44:54","03204","도림고가도로 밑","0","25","3240.24","1963","M","내국인","ST-286","ST-1975","일반자전거"
